Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
46.498743,11.356688,273.100000,2019-09-26 05:10:10+00:00,0.006510,0.103924,0.000000
46.498695,11.356640,273.000000,2019-09-26 05:10:11+00:00,0.006484,0.110408,0.000000
46.498648,11.356590,272.400000,2019-09-26 05:10:12+00:00,0.006483,0.116891,0.000000
46.498602,11.356535,272.400000,2019-09-26 05:10:13+00:00,0.006631,0.123522,0.000000
46.498557,11.356473,272.300000,2019-09-26 05:10:14+00:00,0.006905,0.130427,0.000000
46.498512,11.356427,272.300000,2019-09-26 05:10:15+00:00,0.006123,0.136550,0.000000
46.498473,11.356392,272.300000,2019-09-26 05:10:16+00:00,0.005100,0.141650,0.000000
46.498442,11.356365,272.200000,2019-09-26 05:10:17+00:00,0.004021,0.145671,0.000000
46.498410,11.356332,272.200000,2019-09-26 05:10:18+00:00,0.004367,0.150038,0.000000
46.498385,11.356293,272.200000,2019-09-26 05:10:19+00:00,0.004085,0.154123,0.000000
46.498365,11.356247,272.200000,2019-09-26 05:10:20+00:00,0.004173,0.158296,0.000000
46.498347,11.356203,272.200000,2019-09-26 05:10:21+00:00,0.003926,0.162222,0.000000
46.498332,11.356150,272.200000,2019-09-26 05:10:22+00:00,0.004397,0.166619,0.000000
46.498320,11.356095,272.200000,2019-09-26 05:10:23+00:00,0.004428,0.171047,0.000000
46.498312,11.356038,272.300000,2019-09-26 05:10:24+00:00,0.004465,0.175512,0.100000
46.498303,11.355978,272.300000,2019-09-26 05:10:25+00:00,0.004713,0.180225,0.000000
46.498295,11.355920,272.300000,2019-09-26 05:10:26+00:00,0.004540,0.184765,0.000000
46.498292,11.355870,272.400000,2019-09-26 05:10:27+00:00,0.003853,0.188618,0.100000
46.498287,11.355792,272.400000,2019-09-26 05:10:28+00:00,0.006013,0.194631,0.000000
46.498283,11.355730,272.500000,2019-09-26 05:10:29+00:00,0.004780,0.199412,0.100000
46.498280,11.355678,272.600000,2019-09-26 05:10:30+00:00,0.004006,0.203417,0.100000
46.498277,11.355625,272.600000,2019-09-26 05:10:31+00:00,0.004082,0.207499,0.000000
46.498277,11.355563,272.700000,2019-09-26 05:10:32+00:00,0.004759,0.212259,0.100000
46.498278,11.355503,272.800000,2019-09-26 05:10:33+00:00,0.004607,0.216866,0.100000
46.498275,11.355447,272.800000,2019-09-26 05:10:34+00:00,0.004312,0.221178,0.000000
46.498268,11.355393,272.900000,2019-09-26 05:10:35+00:00,0.004218,0.225396,0.100000
46.498262,11.355332,273.000000,2019-09-26 05:10:36+00:00,0.004730,0.230126,0.100000
46.498250,11.355262,273.100000,2019-09-26 05:10:37+00:00,0.005537,0.235662,0.100000
46.498235,11.355207,273.200000,2019-09-26 05:10:38+00:00,0.004539,0.240202,0.100000
46.498220,11.355153,273.400000,2019-09-26 05:10:39+00:00,0.004468,0.244670,0.200000
46.498207,11.355107,273.300000,2019-09-26 05:10:40+00:00,0.003815,0.248485,0.000000
46.498195,11.355060,273.400000,2019-09-26 05:10:41+00:00,0.003847,0.252332,0.100000
46.498182,11.355015,273.300000,2019-09-26 05:10:42+00:00,0.003745,0.256076,0.000000
46.498172,11.354965,273.600000,2019-09-26 05:10:43+00:00,0.003996,0.260072,0.300000
46.498158,11.354912,273.700000,2019-09-26 05:10:44+00:00,0.004356,0.264428,0.100000
46.498147,11.354860,273.700000,2019-09-26 05:10:45+00:00,0.004175,0.268603,0.000000
46.498130,11.354813,273.800000,2019-09-26 05:10:46+00:00,0.004073,0.272676,0.100000
46.498113,11.354765,273.800000,2019-09-26 05:10:47+00:00,0.004141,0.276817,0.000000
46.498097,11.354722,273.900000,2019-09-26 05:10:48+00:00,0.003750,0.280567,0.100000
46.498075,11.354682,273.800000,2019-09-26 05:10:49+00:00,0.003925,0.284492,0.000000
46.498053,11.354647,273.800000,2019-09-26 05:10:50+00:00,0.003633,0.288125,0.000000
46.498035,11.354620,273.700000,2019-09-26 05:10:51+00:00,0.002881,0.291006,0.000000
