Name,Typ,Adresse,Latitude,Longitude,Elevation,Entfernung_m
Bistrot 166,restaurant,"Via San Pietro, 68, 53100, Siena",43.315398,11.330433,,396
Gusti Continentali,cafe,"Via dei Rossi, 107, 53100, Siena",43.321908,11.332592,,301
Morbidi,cafe,"Banchi di Sopra, 75, 53100, Siena",43.320762,11.330694,,190
Il Cavaliere Errante,restaurant,"Piazza Provenzano, 3, 53100, Siena",43.320483,11.332234,,141
Osteria Cice,restaurant,"Via San Pietro, 32, 53100, Siena",43.315874,11.330143,,351
Du' Versi,restaurant,"Via dei Rossi, 82, 53100, Siena",43.321796,11.332670,,290
Caffetteria del Santa Maria Della Scala,cafe,"53100, Siena",43.316915,11.328796,,327
La Casa del Caffè,cafe,"Via di Diacceto, 18;20, 53100, Siena",43.318904,11.329839,,123
Pizzeria 4 Cantoni,restaurant,"5, 53100, Siena",43.316165,11.329805,,332
Osteria Permalico,restaurant,"Costa Larga, 4, 53100, Siena",43.316374,11.330035,,301
Drinking_water,drinking_water,Adresse unbekannt,43.314737,11.330919,,465
Quattro Cantoni,cafe,"Via di Città, 134;137, 53100, Siena",43.316310,11.329990,,310
Osteria degli Svitati,restaurant,"Via della Galluzza, 34, 53100, Siena",43.319657,11.329280,,202
Ai Fusari Bistrot,restaurant,"Via dei Fusari, 26, 53100, Siena",43.318034,11.328437,,296
Il Cavallino Bianco,restaurant,"Via di Città, 20, 53100, Siena",43.318986,11.330982,,3
Nuovo Caffè Greco,cafe,"Via di Città, 24, 53100, Siena",43.318932,11.330889,,7
Caffetteria Torrefazione Fiorella,cafe,"Via di Città, 13, 53100, Siena",43.318787,11.330878,,18
Tre Cristi Enoteca Ristorante,restaurant,"Vicolo di Provenzano, 1, 53100, Siena",43.321541,11.332730,,263
Caffè La Piazzetta,cafe,"Via dei Montanini, 52, 53100, Siena",43.321808,11.329748,,339
Caffè del Corso,cafe,"Banchi di Sopra, 25, 53100, Siena",43.319601,11.331238,,51
Pizzeria Alle Scalette,restaurant,"Viale Curtatone, 18, 53100, Siena",43.321424,11.328276,,406
La Locanda dei Tintori,restaurant,"Via dei Pittori, 13, 53100, Siena",43.320151,11.329683,,195
In Carrozza,restaurant,"Vicolo delle Carrozze, 1, 53100, Siena",43.318391,11.328569,,271
Osteria Quattro Venti,restaurant,"Via San Pietro, 68, 53100, Siena",43.315194,11.330364,,419
San Domenico,restaurant,"Via del Camporegio, 17, 53100, Siena",43.320197,11.328306,,325
Boccon del Prete,restaurant,"Via San Pietro, 17, 53100, Siena",43.315941,11.330238,,341
Compagnia dei Vinattieri,restaurant,"Via delle Terme, 79, 53100, Siena",43.320261,11.330137,,173
Osteria Le Sorelline,restaurant,"Via dei Rossi, 76, 53100, Siena",43.321736,11.332438,,280
Tigella Emilia,restaurant,"Via dei Rossi, 65, 53100, Siena",43.321549,11.331889,,258
Il Sasso,restaurant,"Via dei Rossi, 2, 53100, Siena",43.320706,11.331211,,172
Forno Sclavi,bakery,"53100, Siena",43.316348,11.330014,,305
Trattoria I Barberi,restaurant,"Via di Stalloreggi, 10, 53100, Siena",43.315994,11.329567,,360
Trattoria Stalloreggi,restaurant,"Via di Stalloreggi, 37, 53100, Siena",43.315514,11.329309,,420
Piripi Pizza Urban Food,restaurant,"Via dei Rossi, 69, 53100, Siena",43.321631,11.332002,,267
Conad City,supermarket,"Viale Curtatone, 16, 53100, Siena",43.321360,11.328214,,406
La Favorita,restaurant,"32, 53100, Siena",43.321910,11.328628,,419
Bruscello Bistrò,restaurant,"Via della Stufa Secca, 1, 53100, Siena",43.322154,11.329828,,370
Vineria al Canape,restaurant,"Piazza Indipendenza, 1, 53100, Siena",43.319330,11.330287,,86
Enoteca I Terzi,restaurant,"Via dei Termini, 7, 53100, Siena",43.319412,11.330778,,55
Drinking_water,drinking_water,Adresse unbekannt,43.319293,11.330339,,79
Ristorante Campo Cedro,restaurant,"Via Pian d'Ovile, 54, 53100, Siena",43.322215,11.330598,,349
Drinking_water,drinking_water,Adresse unbekannt,43.323156,11.330716,,449
Drinking_water,drinking_water,Adresse unbekannt,43.322120,11.334650,,385
Tuscan Wine School,restaurant,"Via Stalloreggi, 26, 53100, Siena",43.315817,11.329477,,382
A un Passo da,restaurant,"Via San Pietro, 84, 53100, Siena",43.314936,11.330475,,446
Drinking_water,drinking_water,Adresse unbekannt,43.317386,11.327223,,448
TAZ,restaurant,"25, 53100, Siena",43.321330,11.328406,,388
Pino alle Fonti,restaurant,"Via di Fontebranda, 79, 53100, Siena",43.318932,11.327271,,408
Bar Siena,cafe,"Via Malavolti, 4, 53100, Siena",43.322077,11.328742,,426
Penny,supermarket,"17, 53100, Siena",43.320853,11.328827,,318
Bar Pasticceria Nannini Posta,cafe,"28, 53100, Siena",43.321378,11.328354,,396
Ristorante San Desiderio,restaurant,"2, 53100, Siena",43.318050,11.330177,,130
Ristorante Osteria Bonelli,restaurant,"3;5, 53100, Siena",43.317965,11.330153,,139
Ristorante Pier Pettinaio,restaurant,"Vicolo Beato Pier Pettinaio, 7, 53100, Siena",43.319584,11.331118,,51
