Latitude,Longitude
42.763168,10.874926
42.762057,10.878339
42.762307,10.878523
42.762029,10.879186
42.762025,10.879612
42.762647,10.88188
42.76382,10.884208
42.76345,10.8846
42.76391,10.88585
42.76891,10.89534
42.77146,10.89439
42.77256,10.89475
42.77414,10.89444
42.7745,10.89409
42.7739,10.89231
42.77534,10.89146
42.77526,10.89079
42.7761,10.8917
42.7763,10.89218
42.77651,10.89218
42.77757,10.89334
42.7778,10.89402
42.7779,10.89522
42.77846,10.8969
42.78132,10.89502
42.78294,10.89357
42.78523,10.89375
42.78757,10.89441
42.78831,10.89315
42.78973,10.89455
42.7903,10.8948
42.79099,10.89539
42.79107,10.89531
42.79356,10.89891
42.79631,10.89985
42.79819,10.90235
42.79886,10.90359
42.79886,10.90443
42.79916,10.90569
42.79881,10.90664
42.79793,10.9119
42.79395,10.91637
42.796545,10.919531
42.798756,10.920947
42.800429,10.922902
42.801076,10.92392
42.797532,10.926835
42.796782,10.927181
42.797366,10.935697
42.797262,10.936174
42.797018,10.936401
42.798108,10.937843
42.798868,10.938537
42.799447,10.939424
42.797934,10.941503
42.799009,10.942209
42.799644,10.94383
42.799064,10.951277
42.798899,10.951258
42.798801,10.95193
42.798625,10.954301
42.798776,10.9548
42.798195,10.961681
42.807936,10.964676
42.809433,10.964325
42.810722,10.964774
42.817324,10.965007
42.818055,10.964497
42.821271,10.960229
42.821901,10.959016
42.822374,10.957563
42.824372,10.954163
42.826223,10.95174
42.826195,10.951389
42.825061,10.950099
42.824482,10.946953
42.825268,10.946311
42.833741,10.94547
42.834181,10.945732
42.835981,10.947521
42.837736,10.948359
42.839172,10.94867
42.841401,10.948423
42.844668,10.946637
42.845034,10.946658
42.848127,10.948246
42.848002,10.948633
42.848201,10.948876
42.84952,10.948876
42.850696,10.949426
42.851844,10.950743
42.852092,10.952063
42.852077,10.956449
42.851889,10.957258
42.852173,10.959408
42.851975,10.961714
42.851522,10.963001
42.850432,10.964761
42.850119,10.965543
42.849122,10.966396
42.848379,10.967622
42.848324,10.969939
42.848499,10.970448
42.848167,10.973888
42.84858,10.976287
