Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
43.060720,10.614810,207.400000,2024-11-05 17:58:35+00:00,0.024904,4.822630,2.300000
43.060630,10.614930,209.200000,2024-11-05 17:58:35+00:00,0.013983,4.836613,1.800000
43.059060,10.617080,218.700000,2024-11-05 17:58:35+00:00,0.025287,5.148698,0.000000
43.060620,10.615000,210.000000,2024-11-05 17:58:35+00:00,0.005809,4.842422,0.800000
43.060760,10.615450,212.800000,2024-11-05 17:58:35+00:00,0.022982,4.882551,1.700000
43.060810,10.615910,216.600000,2024-11-05 17:58:35+00:00,0.037881,4.920432,3.800000
43.060670,10.615990,217.800000,2024-11-05 17:58:35+00:00,0.016863,4.937295,1.200000
43.060350,10.616370,221.100000,2024-11-05 17:58:35+00:00,0.047138,4.984434,3.300000
43.060190,10.616530,224.300000,2024-11-05 17:58:35+00:00,0.022042,5.006475,3.200000
43.060050,10.616630,227.100000,2024-11-05 17:58:35+00:00,0.017557,5.024032,2.800000
43.059850,10.616680,228.600000,2024-11-05 17:58:35+00:00,0.022589,5.046622,1.500000
43.059810,10.616830,228.600000,2024-11-05 17:58:35+00:00,0.013002,5.059624,0.000000
43.059470,10.616830,223.700000,2024-11-05 17:58:35+00:00,0.037772,5.097396,0.000000
43.060700,10.615180,211.100000,2024-11-05 17:58:35+00:00,0.017146,4.859568,1.100000
43.050150,10.614070,143.400000,2024-11-05 17:58:35+00:00,0.008152,3.268262,0.000000
43.053750,10.613560,147.700000,2024-11-05 17:58:35+00:00,0.039106,3.876403,1.600000
43.049650,10.614200,144.300000,2024-11-05 17:58:35+00:00,0.022278,3.211650,0.000000
43.035860,10.604080,31.500000,2024-11-05 17:58:35+00:00,0.020260,0.817158,1.500000
43.036040,10.604240,33.200000,2024-11-05 17:58:35+00:00,0.023872,0.841031,1.700000
43.036560,10.604800,38.400000,2024-11-05 17:58:35+00:00,0.073620,0.914650,5.200000
43.036790,10.604610,37.200000,2024-11-05 17:58:35+00:00,0.029877,0.944527,0.000000
43.036910,10.604490,36.700000,2024-11-05 17:58:35+00:00,0.016533,0.961060,0.000000
43.037160,10.604200,35.900000,2024-11-05 17:58:35+00:00,0.036467,0.997528,0.000000
43.037230,10.604030,35.700000,2024-11-05 17:58:35+00:00,0.015887,1.013415,0.000000
43.037295,10.603190,34.600000,2024-11-05 17:58:35+00:00,0.068833,1.082247,0.000000
43.037360,10.602350,33.400000,2024-11-05 17:58:35+00:00,0.068833,1.151080,0.000000
43.035690,10.603990,30.000000,2024-11-05 17:58:35+00:00,0.027785,0.796898,1.900000
43.037420,10.601860,33.200000,2024-11-05 17:58:35+00:00,0.040483,1.191564,0.000000
43.037940,10.602400,34.300000,2024-11-05 17:58:35+00:00,0.033436,1.264493,0.600000
43.038030,10.602560,34.800000,2024-11-05 17:58:35+00:00,0.016431,1.280923,0.500000
43.038120,10.602870,35.900000,2024-11-05 17:58:35+00:00,0.027169,1.308092,1.100000
43.038210,10.603180,37.400000,2024-11-05 17:58:35+00:00,0.027169,1.335261,1.500000
43.038400,10.604230,42.100000,2024-11-05 17:58:35+00:00,0.088130,1.423391,4.700000
43.038480,10.604400,42.600000,2024-11-05 17:58:35+00:00,0.016459,1.439850,0.500000
43.038670,10.604960,44.000000,2024-11-05 17:58:35+00:00,0.050280,1.490129,1.400000
43.038710,10.605730,45.700000,2024-11-05 17:58:35+00:00,0.062904,1.553034,1.700000
43.038700,10.605960,46.100000,2024-11-05 17:58:35+00:00,0.018776,1.571809,0.400000
43.037720,10.602120,33.700000,2024-11-05 17:58:35+00:00,0.039493,1.231056,0.500000
43.035440,10.603980,28.100000,2024-11-05 17:58:35+00:00,0.008152,0.769113,0.600000
43.035370,10.604010,27.500000,2024-11-05 17:58:35+00:00,0.028933,0.760961,2.000000
43.035150,10.604200,25.500000,2024-11-05 17:58:35+00:00,0.028550,0.732029,2.100000
43.031100,10.602850,14.200000,2024-11-05 17:58:35+00:00,0.179264,0.179264,2.300000
43.031495,10.603255,14.800000,2024-11-05 17:58:35+00:00,0.054910,0.234174,0.600000
43.031890,10.603660,15.400000,2024-11-05 17:58:35+00:00,0.054910,0.289083,0.600000
43.032375,10.604075,16.000000,2024-11-05 17:58:35+00:00,0.063616,0.352699,0.600000
43.032860,10.604490,16.600000,2024-11-05 17:58:35+00:00,0.063616,0.416315,0.600000
