Latitude,Longitude
42.987543,11.458797
42.988042,11.459048
42.987403,11.459428
42.987094,11.459909
42.987034,11.460357
42.987632,11.460002
42.988543,11.460308
42.989211,11.460914
42.990125,11.46093
42.990631,11.461326
42.990909,11.461246
42.991102,11.460771
42.991701,11.460698
42.991937,11.459814
42.992293,11.459442
42.994452,11.458477
42.99485,11.458489
42.99517,11.458778
42.995803,11.460572
42.996262,11.460319
42.997035,11.458627
42.997442,11.458629
42.998525,11.457993
42.999149,11.457834
43.000702,11.457799
43.002102,11.458995
43.00255,11.459666
43.002946,11.4607
43.003105,11.462426
43.003662,11.463017
43.003637,11.463212
43.003995,11.46366
43.004669,11.464185
43.004808,11.4647
43.004599,11.466426
43.004707,11.468124
43.004592,11.468316
43.003875,11.468395
43.003685,11.468788
43.003588,11.470038
43.003115,11.472138
43.003106,11.47369
43.003624,11.474272
43.003614,11.474628
43.000965,11.476395
43.000731,11.476286
43.000063,11.474964
42.99925,11.47383
42.997964,11.473467
42.997,11.472948
42.995541,11.4748
42.994431,11.474739
42.993806,11.475198
42.993514,11.475617
42.993058,11.477169
42.993306,11.477936
42.994311,11.478503
42.993694,11.479832
42.993853,11.481299
42.993749,11.482489
42.994317,11.483821
42.995105,11.484314
42.995443,11.485159
42.995299,11.485505
42.994895,11.485366
42.994141,11.48574
42.993045,11.485754
42.99214,11.486991
42.991281,11.492672
42.990094,11.497321
42.990013,11.498403
42.991337,11.500553
42.992038,11.50112
42.992087,11.501347
42.991415,11.503363
42.990212,11.506015
42.99007,11.507002
42.989543,11.507943
42.989384,11.510021
42.989774,11.511657
42.991735,11.512259
42.99214,11.512982
42.992797,11.513291
42.993629,11.513983
42.994031,11.514025
42.995372,11.513288
42.996784,11.51369
42.997325,11.515153
42.99713,11.516761
42.996638,11.517613
42.995114,11.519088
42.994797,11.519608
42.994861,11.519809
42.993768,11.521179
42.993032,11.523381
42.992276,11.524548
42.992301,11.52507
42.992662,11.525738
42.992607,11.52624
42.991301,11.526978
42.990864,11.527415
42.990075,11.529094
42.989761,11.531082
42.989335,11.531707
42.988338,11.532226
42.987636,11.533353
42.987887,11.535879
42.987763,11.536298
42.987012,11.536808
42.98652,11.536669
42.984149,11.538751
42.983541,11.539079
42.983039,11.539651
42.982244,11.54008
42.982208,11.540316
42.982422,11.540548
42.984535,11.540705
42.984579,11.541007
42.983852,11.542647
42.982606,11.542523
42.982108,11.543249
42.981362,11.543602
42.980862,11.544207
42.980355,11.544229
42.979953,11.544896
42.979011,11.545034
42.977804,11.546399
42.9779,11.546812
42.978377,11.546964
42.978307,11.54733
42.977747,11.547193
42.977186,11.546563
42.977269,11.546928
42.977099,11.547135
42.976511,11.546507
42.975608,11.547755
42.976489,11.549373
42.976048,11.550311
42.975733,11.551891
42.976643,11.552444
42.977164,11.552538
42.977583,11.553194
42.978024,11.553156
42.978548,11.552776
42.978747,11.55285
42.978993,11.55353
42.979295,11.555756
42.978729,11.556467
42.97826,11.5575
42.97762,11.55842
42.977023,11.558297
42.976503,11.558662
42.975758,11.558617
42.975194,11.558934
42.974588,11.558662
42.97428,11.559223
42.973814,11.559512
42.973283,11.560163
42.97333,11.560519
42.973841,11.560539
42.974131,11.560754
42.97422,11.562124
42.974432,11.562587
42.974716,11.562795
42.975345,11.562826
42.975524,11.563156
42.975224,11.564305
42.974415,11.565324
42.97404,11.566917
42.972461,11.568042
42.972001,11.56997
42.972221,11.570419
42.97376,11.570828
42.974113,11.571331
42.97427,11.571243
42.974382,11.570632
42.974716,11.570471
42.974776,11.571342
42.97541,11.571927
42.977463,11.571415
42.977784,11.571495
42.978768,11.572595
42.979447,11.572584
42.979582,11.572703
42.979378,11.573764
42.980442,11.574535
42.980785,11.57539
42.981121,11.575728
42.98115,11.575988
42.980901,11.576393
42.981218,11.577272
42.981843,11.577295
42.982321,11.576446
42.982759,11.576441
42.982337,11.578313
42.981713,11.579244
42.981696,11.580485
42.981342,11.580354
42.980626,11.582454
42.980155,11.583342
42.980177,11.583536
42.98054,11.583535
42.980727,11.583938
42.981397,11.584442
42.981929,11.584654
42.982086,11.584935
42.982087,11.585912
42.981921,11.58608
42.98145,11.58578
42.981154,11.585971
42.980579,11.587057
42.980512,11.587698
42.980069,11.587894
42.979543,11.588752
42.979093,11.589957
42.978713,11.590616
42.978336,11.590938
42.977981,11.591907
42.977329,11.591874
42.976835,11.59166
42.976686,11.591777
42.976458,11.593569
42.975929,11.59398
42.975469,11.593874
42.975659,11.594298
42.97573,11.595511
42.976163,11.596498
42.977442,11.598366
42.977803,11.599464
42.978804,11.600158
42.980638,11.600511
42.981684,11.600226
42.982239,11.600622
42.983588,11.601145
42.986527,11.601568
42.987794,11.60207
42.990877,11.6037
42.992661,11.603873
42.99503,11.604378
42.996045,11.605572
42.997385,11.603601
42.997818,11.604325
42.998765,11.604414
42.999529,11.605
43.000757,11.605047
43.001198,11.605239
43.002021,11.606176
43.002957,11.611029
43.003608,11.612362
43.004011,11.613708
43.004482,11.614319
43.005231,11.614821
43.005993,11.615092
43.006335,11.615576
43.006883,11.615875
43.006753,11.616661
43.006911,11.616884
43.007281,11.616887
43.007951,11.617368
43.00789,11.617942
43.00745,11.618011
43.007327,11.61826
43.007309,11.618768
43.007556,11.619125
43.007741,11.619088
43.008135,11.618449
43.008429,11.618365
43.008186,11.619174
43.00815,11.620085
43.007721,11.62083
43.007322,11.620748
43.007115,11.620185
43.006905,11.620179
43.007349,11.621752
43.007793,11.621718
43.008734,11.622043
43.009309,11.621867
43.009906,11.621626
43.011366,11.619911
43.012392,11.619452
43.013059,11.619802
43.013153,11.619515
43.01297,11.619253
43.011811,11.618817
43.011476,11.617996
43.01155,11.617526
43.011764,11.617383
43.013149,11.617803
43.013832,11.618962
43.014199,11.619088
43.015035,11.61898
43.016636,11.620288
43.019361,11.621597
43.019652,11.621968
43.019977,11.62318
43.021359,11.623525
43.021589,11.623716
43.021458,11.623976
43.020565,11.623887
43.020528,11.624218
43.021683,11.62466
43.023161,11.626135
43.024112,11.626311
43.024861,11.625868
43.0253,11.626313
43.026256,11.626669
43.026321,11.626918
43.025865,11.627967
43.027277,11.627628
43.027651,11.62683
43.027632,11.626055
43.028351,11.625304
43.02891,11.625824
43.029975,11.626367
43.033316,11.627382
43.033457,11.627914
43.033342,11.630345
43.033614,11.633435
43.033444,11.635687
43.033555,11.637823
43.03495,11.645218
43.035985,11.646361
43.037074,11.646918
43.038671,11.648158
43.03967,11.648359
43.041494,11.647918
43.042805,11.648646
43.043215,11.649174
43.044338,11.651578
43.044958,11.652072
43.046192,11.654493
43.046487,11.654697
43.047773,11.654629
43.050179,11.656975
43.051175,11.656825
43.052036,11.657108
43.053043,11.657973
43.054435,11.660729
43.055361,11.661328
43.056661,11.661606
43.056934,11.661804
43.0603,11.66637
43.061139,11.669296
43.061832,11.669939
43.065082,11.672153
43.06533,11.672195
43.065781,11.671867
43.066123,11.672032
43.066676,11.672724
43.066481,11.673499
43.066831,11.67465
43.067849,11.675248
43.069045,11.676835
43.069015,11.677242
43.068458,11.67847
43.068463,11.679652
43.068604,11.679912
43.068957,11.67979
43.069158,11.67916
43.069492,11.678853
43.07189,11.678576
43.072209,11.678764
43.071961,11.679967
43.072043,11.680178
43.072266,11.680208
43.073546,11.678103
43.074657,11.675356
43.076198,11.674181
43.076839,11.673218
43.076973,11.67422
43.076129,11.677121
43.075932,11.678308
43.076068,11.67972
43.07596,11.680681
43.076135,11.681551
43.076396,11.681829
43.076992,11.681676
43.077221,11.680532
43.076493,11.679942
43.076622,11.678932
